stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status,email,booking_id
1,0,4,2018,1,4,Online,76.0,0,,INN16094
0,3,193,2017,10,15,Offline,65.0,1,,INN16095
2,1,42,2018,10,2,Online,107.41,0,,INN16096
0,3,107,2018,4,14,Online,102.3,1,,INN16097
1,1,5,2018,7,18,Corporate,65.0,0,,INN16098
1,2,110,2018,10,28,Online,104.4,0,,INN16099
1,1,0,2018,1,30,Online,110.5,0,,INN16100
2,5,141,2018,7,5,Offline,82.45,0,,INN16101
0,1,159,2018,8,26,Online,112.5,1,,INN16102
0,4,97,2017,12,30,Offline,61.0,0,,INN16103
1,3,40,2018,9,26,Online,149.4,0,,INN16104
0,3,3,2018,3,24,Online,147.67,1,,INN16105
1,1,49,2018,3,14,Online,76.5,1,,INN16106
0,1,82,2018,12,23,Online,93.6,0,,INN16107
1,3,136,2018,8,8,Online,198.0,1,,INN16108
0,4,8,2017,9,9,Offline,54.75,0,,INN16109
2,3,14,2018,3,19,Online,146.2,0,,INN16110
1,2,111,2017,7,6,Online,76.5,1,,INN16111
1,3,4,2018,6,6,Offline,120.0,0,,INN16112
0,3,69,2018,10,25,Online,69.99,1,,INN16113
2,3,65,2018,4,1,Online,88.91,0,,INN16114
0,2,130,2018,6,9,Online,159.3,1,,INN16115
2,0,61,2017,10,4,Offline,73.0,0,,INN16116
1,1,0,2017,9,7,Online,133.5,0,,INN16117
2,2,102,2018,3,25,Offline,58.0,0,,INN16118
1,2,131,2018,7,4,Online,105.3,0,,INN16119
2,0,65,2018,4,24,Online,118.8,0,,INN16120
2,4,68,2018,3,23,Offline,61.5,0,,INN16121
1,2,230,2018,9,2,Online,96.3,0,,INN16122
0,1,8,2017,11,4,Online,83.0,0,,INN16123
0,1,1,2018,2,26,Online,79.0,0,,INN16124
0,1,46,2017,9,18,Online,94.5,0,,INN16125
1,1,188,2018,8,13,Online,105.3,1,,INN16126
2,6,248,2018,8,2,Offline,72.25,0,,INN16127
0,3,36,2017,10,13,Offline,91.0,0,,INN16128
0,2,21,2017,12,17,Corporate,65.0,0,,INN16129
1,1,301,2018,7,30,Offline,90.0,0,,INN16130
0,3,276,2018,9,22,Offline,95.67,0,,INN16131
0,1,157,2018,8,3,Online,94.5,1,,INN16132
2,5,167,2018,7,23,Online,99.45,1,,INN16133
0,1,2,2018,6,11,Online,136.0,0,,INN16134
2,1,1,2018,2,28,Offline,60.0,1,,INN16135
1,4,109,2018,7,4,Online,97.75,0,,INN16136
0,5,32,2018,10,25,Offline,85.0,0,,INN16137
1,2,418,2018,9,26,Offline,75.0,1,,INN16138
2,2,74,2018,7,23,Offline,81.25,0,,INN16139
0,2,5,2017,9,9,Online,114.0,0,,INN16140
2,4,1,2018,2,11,Online,79.0,0,,INN16141
0,1,1,2018,6,15,Online,95.48,0,,INN16142
0,2,64,2018,5,27,Online,140.4,1,,INN16143
0,2,245,2018,6,17,Offline,75.0,1,,INN16144
0,4,58,2017,12,23,Offline,58.3,0,,INN16145
1,4,49,2017,12,28,Online,145.61,0,,INN16146
0,1,94,2018,7,28,Online,139.5,0,,INN16147
1,2,273,2018,5,13,Offline,95.0,1,,INN16148
0,3,304,2018,11,3,Offline,89.0,1,,INN16149
1,2,78,2018,3,7,Offline,65.58,0,,INN16150
0,2,128,2018,7,8,Online,146.7,0,,INN16151
1,0,5,2018,8,21,Online,167.0,1,,INN16152
2,3,333,2018,12,10,Online,73.95,1,,INN16153
1,4,47,2018,11,21,Online,68.07,0,,INN16154
1,4,74,2018,10,19,Online,101.87,0,,INN16155
2,1,8,2018,8,6,Online,151.0,1,,INN16156
0,4,101,2018,6,1,Online,187.85,1,,INN16157
0,3,193,2018,12,29,Online,110.7,0,,INN16158
1,1,3,2018,4,18,Offline,70.0,0,,INN16159
0,4,49,2018,3,30,Online,130.9,1,,INN16160
0,2,292,2018,7,21,Offline,115.0,1,,INN16161
1,2,68,2018,5,13,Online,140.4,1,,INN16162
0,2,320,2018,8,18,Offline,115.0,1,,INN16163
2,2,141,2018,5,15,Online,104.55,0,,INN16164
1,3,2,2018,1,4,Online,75.0,0,,INN16165
2,4,5,2017,10,28,Online,129.65,0,,INN16166
1,5,261,2018,12,26,Online,79.62,1,,INN16167
0,4,100,2018,9,28,Offline,110.0,0,,INN16168
2,5,181,2018,8,6,Online,72.75,0,,INN16169
2,1,128,2018,7,2,Online,96.3,0,,INN16170
0,2,377,2018,10,14,Offline,115.0,1,,INN16171
2,5,41,2018,12,27,Offline,69.29,0,,INN16172
1,2,7,2018,9,12,Offline,65.0,0,,INN16173
0,1,125,2018,6,9,Online,116.1,0,,INN16174
2,5,18,2017,8,29,Online,98.57,1,,INN16175
2,2,17,2018,6,18,Online,141.0,0,,INN16176
1,2,96,2018,4,18,Online,87.3,0,,INN16177
2,5,6,2017,9,20,Online,138.57,0,,INN16178
1,2,267,2018,9,30,Offline,95.0,1,,INN16179
0,1,28,2017,10,29,Offline,130.0,0,,INN16180
1,3,22,2017,9,10,Online,147.75,0,,INN16181
0,3,8,2017,12,15,Online,160.83,0,,INN16182
0,4,2,2018,3,9,Online,105.0,0,,INN16183
2,2,29,2017,10,4,Offline,46.54,0,,INN16184
0,2,22,2017,9,18,Online,124.0,1,,INN16185
1,3,65,2017,10,29,Online,93.08,0,,INN16186
0,1,174,2018,8,6,Online,105.3,1,,INN16187
1,3,77,2018,10,20,Offline,90.95,0,,INN16188
1,1,24,2018,1,2,Offline,112.0,0,,INN16189
1,2,57,2018,11,11,Online,112.2,0,,INN16190
1,1,5,2017,10,17,Corporate,162.0,0,,INN16191
2,2,23,2018,12,30,Online,133.55,0,,INN16192
0,3,157,2018,12,8,Offline,68.0,0,,INN16193
1,4,3,2018,2,10,Online,63.88,0,,INN16194
2,5,111,2018,8,13,Online,159.3,0,,INN16195
0,3,166,2018,11,1,Offline,110.0,1,,INN16196
0,3,279,2018,10,12,Offline,110.0,1,,INN16197
2,3,111,2017,12,3,Online,72.25,1,,INN16198
2,3,90,2018,4,14,Online,90.95,0,,INN16199
0,3,151,2018,1,19,Offline,71.0,0,,INN16200
1,3,107,2018,4,25,Online,65.49,0,,INN16201
0,2,301,2018,11,18,Offline,52.0,1,,INN16202
0,1,3,2018,1,21,Corporate,66.0,0,,INN16203
0,2,263,2018,10,21,Offline,110.0,1,,INN16204
0,2,14,2018,3,10,Offline,70.0,0,,INN16205
0,1,14,2018,6,8,Online,109.0,0,,INN16206
0,1,3,2018,8,13,Online,168.0,0,,INN16207
0,2,109,2017,8,4,Online,68.0,0,,INN16208
2,3,132,2018,6,10,Offline,90.95,0,,INN16209
0,1,15,2018,2,19,Corporate,81.0,0,,INN16210
2,2,68,2018,7,23,Online,137.7,0,,INN16211
1,1,80,2018,11,21,Online,86.4,1,,INN16212
0,2,32,2017,11,20,Offline,73.0,0,,INN16213
0,4,93,2017,10,7,Online,89.25,0,,INN16214
2,3,276,2018,5,13,Offline,61.0,1,,INN16215
0,1,11,2018,2,6,Online,93.0,0,,INN16216
0,1,1,2018,3,11,Corporate,90.0,0,,INN16217
1,1,4,2018,8,29,Offline,80.0,0,,INN16218
2,1,10,2017,12,5,Online,112.1,0,,INN16219
2,0,386,2018,10,23,Offline,90.0,1,,INN16220
1,4,278,2018,12,28,Online,71.23,0,,INN16221
2,2,17,2018,10,7,Online,117.04,0,,INN16222
0,1,9,2017,11,11,Corporate,65.0,0,,INN16223
2,2,25,2018,9,16,Online,154.0,0,,INN16224
2,1,18,2018,6,12,Online,149.0,0,,INN16225
0,2,32,2018,9,27,Online,154.0,1,,INN16226
1,3,63,2018,3,10,Online,63.75,0,,INN16227
2,1,33,2018,3,5,Online,78.5,0,,INN16228
1,2,163,2018,12,26,Online,122.4,0,,INN16229
2,1,102,2018,5,29,Offline,80.75,0,,INN16230
0,1,4,2018,8,2,Online,92.93,0,,INN16231
2,3,101,2018,4,28,Online,101.15,0,,INN16232
2,1,31,2018,2,6,Online,69.5,0,,INN16233
0,4,40,2018,12,7,Online,96.9,0,,INN16234
0,2,377,2018,10,14,Offline,115.0,1,,INN16235
2,2,22,2017,9,20,Online,124.0,1,,INN16236
1,0,1,2018,10,31,Online,140.0,0,,INN16237
1,2,129,2018,8,15,Online,114.3,0,,INN16238
0,2,136,2018,8,26,Online,90.9,0,,INN16239
0,2,32,2018,4,20,Online,126.0,0,,INN16240
0,1,122,2018,7,27,Online,121.5,1,,INN16241
1,4,143,2018,9,21,Online,129.6,1,,INN16242
0,5,4,2017,8,11,Online,90.0,0,,INN16243
0,1,74,2018,12,10,Online,127.8,0,,INN16244
0,3,11,2018,2,24,Offline,161.8,0,,INN16245
1,1,36,2018,7,11,Online,130.5,0,,INN16246
0,3,60,2018,12,8,Online,126.0,1,,INN16247
2,2,5,2018,11,6,Online,151.94,1,,INN16248
0,4,11,2017,12,30,Online,113.2,0,,INN16249
0,4,296,2018,9,21,Offline,117.0,1,,INN16250
2,5,150,2018,3,19,Offline,41.43,0,,INN16251
1,4,44,2018,11,14,Online,88.4,0,,INN16252
1,1,23,2018,5,21,Online,156.0,1,,INN16253
2,1,17,2018,7,17,Offline,75.0,0,,INN16254
0,2,74,2017,9,18,Offline,109.0,0,,INN16255
0,3,89,2018,9,20,Online,168.3,0,,INN16256
1,3,32,2018,10,10,Online,148.28,1,,INN16257
0,2,192,2018,6,24,Offline,95.0,0,,INN16258
0,3,73,2017,11,24,Offline,67.83,0,,INN16259
0,2,74,2017,9,15,Online,89.25,0,,INN16260
2,1,26,2018,6,26,Online,137.67,1,,INN16261
0,1,16,2018,4,22,Online,119.0,0,,INN16262
2,1,31,2018,2,6,Online,69.5,0,,INN16263
1,2,418,2018,9,26,Offline,75.0,1,,INN16264
2,1,109,2018,10,29,Online,159.9,1,,INN16265
0,2,265,2018,6,24,Offline,115.0,1,,INN16266
2,1,197,2018,10,30,Online,82.5,1,,INN16267
0,1,99,2018,6,4,Offline,90.95,0,,INN16268
0,2,39,2018,10,27,Online,129.6,0,,INN16269
0,1,125,2018,12,2,Online,90.0,0,,INN16270
2,3,156,2018,8,14,Online,115.25,1,,INN16271
0,2,28,2018,5,19,Corporate,100.0,0,,INN16272
1,3,39,2018,4,21,Online,137.7,0,,INN16273
1,2,39,2018,11,21,Offline,72.0,0,,INN16274
0,1,13,2018,2,13,Online,79.0,0,,INN16275
1,3,16,2018,4,7,Online,127.5,1,,INN16276
1,0,32,2018,11,7,Complementary,0.0,0,,INN16277
1,1,190,2018,4,9,Offline,70.0,1,,INN16278
0,2,32,2017,11,20,Offline,73.0,0,,INN16279
1,2,186,2018,4,22,Offline,80.0,0,,INN16280
0,1,1,2018,3,1,Online,96.0,0,,INN16281
0,1,13,2018,9,15,Corporate,100.0,0,,INN16282
1,0,151,2018,6,27,Offline,200.0,1,,INN16283
1,2,125,2018,4,18,Offline,71.0,0,,INN16284
1,2,5,2017,10,19,Online,0.0,0,,INN16285
2,2,40,2017,12,26,Offline,55.0,0,,INN16286
0,1,0,2018,1,7,Online,88.25,0,,INN16287
2,5,97,2018,3,12,Online,58.6,0,,INN16288
2,1,73,2018,4,3,Online,76.5,1,,INN16289
2,4,80,2018,3,26,Offline,80.75,0,,INN16290
2,1,221,2017,10,10,Offline,65.0,0,,INN16291
2,0,15,2018,5,29,Online,111.0,1,,INN16292
0,2,12,2018,2,5,Online,93.0,0,,INN16293
0,4,323,2018,5,17,Offline,70.0,1,,INN16294
2,2,89,2018,7,17,Offline,72.25,0,,INN16295
1,2,67,2018,4,1,Online,81.9,0,,INN16296
2,1,221,2017,10,17,Offline,65.0,0,,INN16297
0,1,0,2018,5,24,Online,105.34,0,,INN16298
0,4,57,2018,3,30,Online,85.85,0,,INN16299
0,2,114,2018,8,10,Online,207.0,1,,INN16300
0,1,1,2018,11,24,Online,65.6,0,,INN16301
0,3,10,2018,9,15,Online,289.0,0,,INN16302
2,7,41,2018,3,16,Offline,66.72,0,,INN16303
1,0,164,2018,10,16,Offline,115.0,1,,INN16304
2,1,252,2018,10,15,Online,106.3,1,,INN16305
2,2,81,2018,3,25,Offline,65.0,1,,INN16306
0,3,166,2018,11,1,Offline,110.0,1,,INN16307
0,2,30,2017,9,30,Offline,121.0,0,,INN16308
2,1,42,2017,9,19,Offline,76.5,0,,INN16309
1,2,61,2018,5,13,Online,126.9,0,,INN16310
0,3,259,2018,5,5,Offline,90.0,1,,INN16311
0,4,20,2018,12,28,Online,131.35,0,,INN16312
2,3,38,2018,7,1,Online,107.1,0,,INN16313
1,1,3,2018,8,13,Online,180.0,0,,INN16314
0,1,10,2018,9,1,Offline,124.0,0,,INN16315
2,2,162,2018,10,14,Offline,115.0,1,,INN16316
0,3,99,2018,6,21,Online,88.6,1,,INN16317
2,2,11,2017,10,23,Offline,88.5,0,,INN16318
0,2,30,2017,9,30,Offline,121.0,0,,INN16319
2,5,139,2018,7,5,Offline,72.25,1,,INN16320
2,5,102,2018,4,27,Online,86.82,0,,INN16321
2,0,16,2018,6,12,Online,84.0,0,,INN16322
1,3,103,2018,5,5,Online,124.53,1,,INN16323
0,3,41,2017,10,6,Online,98.67,0,,INN16324
1,2,11,2018,10,3,Online,144.0,0,,INN16325
0,2,138,2018,11,22,Online,79.2,0,,INN16326
1,2,418,2018,9,26,Offline,107.0,1,,INN16327
0,3,157,2018,12,8,Offline,68.0,0,,INN16328
1,2,28,2018,11,11,Online,166.67,1,,INN16329
1,2,32,2017,10,30,Offline,70.0,0,,INN16330
0,2,1,2017,9,15,Online,209.5,1,,INN16331
0,2,193,2018,6,22,Online,100.8,1,,INN16332
0,2,19,2018,7,20,Online,162.0,0,,INN16333
0,3,112,2018,6,2,Offline,120.0,1,,INN16334
2,4,245,2018,7,6,Offline,110.0,1,,INN16335
2,0,386,2018,10,23,Offline,115.0,1,,INN16336
2,2,80,2018,10,21,Online,151.2,0,,INN16337
1,1,301,2018,7,30,Offline,115.0,1,,INN16338
0,3,73,2018,3,24,Offline,53.38,0,,INN16339
0,4,106,2018,1,5,Offline,62.0,0,,INN16340
0,2,102,2017,10,16,Offline,109.0,0,,INN16341
0,5,107,2018,8,2,Online,107.1,1,,INN16342
1,0,0,2018,3,21,Corporate,135.0,0,,INN16343
0,1,0,2018,6,16,Complementary,0.0,0,,INN16344
1,0,0,2018,5,9,Online,79.31,0,,INN16345
2,0,11,2018,10,2,Online,135.0,0,,INN16346
2,2,31,2018,11,25,Online,57.59,0,,INN16347
0,2,65,2017,10,2,Offline,100.0,0,,INN16348
0,2,320,2018,8,18,Offline,115.0,1,,INN16349
2,1,173,2018,10,1,Online,98.1,0,,INN16350
0,2,320,2018,8,18,Offline,115.0,1,,INN16351
0,3,34,2017,9,23,Offline,224.67,1,,INN16352
0,4,100,2018,9,28,Offline,140.0,0,,INN16353
2,1,1,2018,11,27,Online,68.76,0,,INN16354
2,0,75,2018,10,2,Online,96.78,0,,INN16355
1,4,115,2018,5,4,Online,99.45,0,,INN16356
0,2,67,2017,11,10,Online,104.55,1,,INN16357
0,1,14,2017,10,15,Offline,100.0,0,,INN16358
1,1,60,2017,10,12,Offline,60.0,0,,INN16359
1,1,57,2018,4,18,Online,96.3,1,,INN16360
0,1,19,2018,8,10,Online,166.0,1,,INN16361
0,4,7,2018,12,20,Online,100.73,0,,INN16362
0,3,17,2018,9,22,Online,123.62,0,,INN16363
2,0,31,2017,10,18,Online,96.3,0,,INN16364
2,5,277,2018,9,5,Offline,89.14,0,,INN16365
0,2,86,2017,9,24,Offline,105.0,0,,INN16366
0,1,1,2018,5,12,Online,129.0,0,,INN16367
0,2,187,2018,7,22,Online,94.5,1,,INN16368
1,2,219,2018,8,12,Online,69.33,1,,INN16369
1,2,82,2017,11,2,Online,72.25,0,,INN16370
0,2,28,2018,5,19,Corporate,109.0,0,,INN16371
0,3,230,2018,7,26,Online,86.5,1,,INN16372
1,0,31,2018,4,24,Online,94.5,1,,INN16373
0,1,40,2017,10,24,Online,96.3,0,,INN16374
2,1,49,2018,3,19,Online,121.5,0,,INN16375
0,1,1,2017,8,26,Online,0.0,0,,INN16376
2,5,79,2018,11,19,Online,91.2,0,,INN16377
0,1,60,2018,11,11,Online,88.0,0,,INN16378
1,2,101,2018,4,4,Offline,80.0,1,,INN16379
1,2,193,2018,6,20,Offline,120.0,1,,INN16380
0,1,0,2018,3,3,Complementary,0.0,0,,INN16381
2,1,38,2018,10,15,Online,111.8,0,,INN16382
2,0,386,2018,10,23,Offline,115.0,1,,INN16383
2,1,31,2018,12,3,Offline,63.0,0,,INN16384
1,2,273,2018,5,13,Offline,95.0,1,,INN16385
1,3,60,2018,12,8,Online,88.4,0,,INN16386
2,6,11,2018,8,12,Online,139.0,1,,INN16387
0,3,36,2018,10,6,Offline,144.0,0,,INN16388
0,2,125,2018,6,17,Online,116.1,0,,INN16389
1,1,34,2018,10,29,Online,109.0,1,,INN16390
2,4,69,2018,6,12,Offline,120.0,1,,INN16391
0,1,11,2018,9,20,Online,94.71,0,,INN16392
1,2,273,2018,5,13,Offline,95.0,1,,INN16393
2,1,109,2018,5,22,Offline,80.75,0,,INN16394
0,2,8,2018,5,10,Online,126.0,0,,INN16395
2,1,19,2018,2,13,Online,66.57,0,,INN16396
0,2,74,2018,11,4,Online,93.6,0,,INN16397
0,3,37,2018,10,13,Offline,95.0,0,,INN16398
1,3,2,2017,12,31,Online,119.0,0,,INN16399
0,4,29,2018,3,2,Online,73.08,1,,INN16400
0,4,13,2017,12,15,Corporate,65.0,0,,INN16401
1,3,10,2018,3,14,Online,83.93,0,,INN16402
1,3,104,2018,4,18,Online,72.25,1,,INN16403
0,3,108,2018,3,30,Online,87.3,1,,INN16404
2,1,54,2018,10,29,Offline,95.0,0,,INN16405
0,3,276,2018,9,22,Offline,95.0,1,,INN16406
1,2,64,2018,9,5,Online,115.5,0,,INN16407
2,2,7,2018,12,18,Online,90.1,0,,INN16408
1,0,104,2018,10,9,Online,108.0,1,,INN16409
0,3,46,2018,10,6,Online,125.55,1,,INN16410
1,3,169,2018,7,25,Online,89.25,0,,INN16411
2,3,32,2017,10,4,Online,94.5,1,,INN16412
0,2,129,2018,8,25,Online,109.8,0,,INN16413
1,2,122,2018,7,15,Online,106.0,0,,INN16414
2,0,81,2018,11,13,Online,93.6,1,,INN16415
0,3,58,2018,11,23,Offline,75.0,0,,INN16416
1,1,60,2017,9,21,Offline,65.0,0,,INN16417
0,3,83,2018,6,7,Online,174.6,0,,INN16418
2,3,98,2018,7,8,Online,144.9,1,,INN16419
0,2,24,2018,1,6,Online,115.5,0,,INN16420
2,1,47,2018,6,18,Online,150.3,0,,INN16421
0,3,130,2018,7,27,Online,137.7,0,,INN16422
0,3,308,2018,11,23,Online,78.3,1,,INN16423
0,2,262,2018,11,4,Online,146.7,1,,INN16424
1,0,30,2018,6,20,Online,162.35,0,,INN16425
2,3,4,2017,10,11,Online,92.4,0,,INN16426
2,2,51,2018,3,11,Online,54.09,1,,INN16427
1,0,1,2018,5,16,Online,105.0,1,,INN16428
0,2,239,2018,6,15,Offline,112.2,1,,INN16429
0,1,47,2018,3,15,Online,71.1,0,,INN16430
1,2,305,2018,11,4,Offline,89.0,1,,INN16431
2,3,85,2018,3,17,Online,73.95,0,,INN16432
2,3,22,2018,4,14,Online,152.6,0,,INN16433
0,2,54,2018,11,11,Online,79.2,1,,INN16434
0,2,13,2018,11,16,Online,73.15,0,,INN16435
0,3,27,2018,5,10,Online,141.0,1,,INN16436
1,2,279,2018,10,10,Offline,80.75,0,,INN16437
1,2,50,2017,11,13,Offline,60.0,0,,INN16438
2,5,21,2018,12,6,Online,90.1,0,,INN16439
0,2,33,2018,5,24,Online,125.1,0,,INN16440
1,2,157,2018,8,1,Corporate,106.0,1,,INN16441
0,1,72,2017,9,18,Offline,108.0,0,,INN16442
0,2,5,2018,5,24,Corporate,110.0,0,,INN16443
0,2,26,2018,2,5,Online,77.0,0,,INN16444
1,3,17,2018,12,29,Online,152.1,0,,INN16445
0,3,4,2018,3,15,Corporate,69.0,0,,INN16446
2,1,88,2018,9,24,Online,207.9,1,,INN16447
2,6,210,2018,8,2,Offline,96.9,0,,INN16448
0,4,157,2018,7,6,Online,120.7,1,,INN16449
2,0,3,2018,2,21,Online,105.0,0,,INN16450
0,1,65,2017,10,16,Online,89.2,0,,INN16451
0,1,1,2018,6,14,Online,111.0,0,,INN16452
1,1,66,2018,9,3,Online,98.1,0,,INN16453
2,4,76,2018,10,30,Online,71.05,0,,INN16454
0,2,102,2017,10,16,Offline,109.0,0,,INN16455
0,2,6,2018,12,6,Online,79.2,0,,INN16456
1,3,118,2018,6,6,Offline,110.0,0,,INN16457
2,2,15,2018,11,13,Online,92.94,0,,INN16458
0,2,80,2017,10,9,Offline,136.0,0,,INN16459
0,5,230,2018,9,6,Offline,137.0,1,,INN16460
1,2,305,2018,11,4,Offline,89.0,1,,INN16461
2,1,96,2017,7,11,Offline,94.5,1,,INN16462
0,2,65,2018,9,9,Online,149.4,1,,INN16463
2,0,386,2018,10,23,Offline,115.0,1,,INN16464
0,3,304,2018,11,3,Offline,89.0,1,,INN16465
0,4,1,2018,3,1,Online,119.0,0,,INN16466
0,1,1,2018,12,14,Online,78.0,0,,INN16467
0,2,3,2018,8,26,Online,169.0,0,,INN16468
0,1,58,2018,12,24,Online,138.6,0,,INN16469
0,1,105,2018,4,6,Offline,75.0,1,,INN16470
1,0,10,2018,3,13,Online,97.0,1,,INN16471
2,3,80,2018,6,26,Online,107.1,0,,INN16472
0,3,1,2017,12,30,Online,197.0,0,,INN16473
2,0,0,2018,10,16,Online,130.0,0,,INN16474
0,1,55,2018,4,6,Offline,104.0,0,,INN16475
0,2,74,2018,10,21,Online,132.3,1,,INN16476
0,3,8,2018,5,31,Online,111.35,0,,INN16477
0,1,69,2018,10,28,Online,57.52,0,,INN16478
2,2,2,2018,1,3,Online,79.6,0,,INN16479
1,2,23,2018,8,12,Offline,85.0,0,,INN16480
0,2,80,2018,5,13,Online,126.9,0,,INN16481
2,5,151,2018,9,4,Online,121.5,1,,INN16482
1,2,62,2018,10,14,Online,132.3,0,,INN16483
0,2,317,2018,9,15,Offline,120.0,1,,INN16484
1,2,118,2018,6,6,Offline,110.0,0,,INN16485
0,2,239,2018,10,28,Online,96.3,1,,INN16486
0,2,39,2017,8,14,Offline,109.0,0,,INN16487
0,4,29,2017,10,13,Online,73.21,0,,INN16488
0,3,88,2018,5,3,Offline,117.0,0,,INN16489
0,1,42,2018,3,22,Online,93.6,0,,INN16490
0,3,42,2018,4,26,Offline,72.76,0,,INN16491
1,3,42,2018,3,24,Online,118.16,0,,INN16492
2,4,245,2018,7,6,Offline,110.0,1,,INN16493
0,5,46,2018,3,29,Offline,75.0,0,,INN16494
0,1,12,2018,12,21,Corporate,79.0,0,,INN16495
0,2,32,2017,11,20,Offline,73.0,0,,INN16496
0,3,5,2018,3,23,Online,133.0,0,,INN16497
1,3,136,2018,6,30,Online,123.25,0,,INN16498
1,2,78,2018,4,4,Online,69.53,0,,INN16499
0,3,44,2018,2,17,Offline,75.0,0,,INN16500
2,1,108,2017,9,19,Online,98.25,1,,INN16501
0,3,28,2017,9,15,Online,84.0,0,,INN16502
1,0,185,2017,7,6,Online,66.13,1,,INN16503
1,2,31,2018,3,4,Online,53.19,0,,INN16504
2,0,6,2018,3,13,Online,103.0,1,,INN16505
0,4,89,2018,6,14,Online,169.58,1,,INN16506
2,0,66,2018,7,24,Online,130.5,0,,INN16507
1,0,0,2018,5,16,Online,62.73,0,,INN16508
0,1,64,2018,9,16,Online,149.4,1,,INN16509
1,2,71,2018,9,2,Online,152.1,0,,INN16510
2,1,53,2018,9,17,Offline,85.5,0,,INN16511
0,1,105,2018,4,6,Offline,75.0,1,,INN16512
1,0,95,2018,10,31,Online,99.9,0,,INN16513
1,0,12,2018,9,11,Offline,85.0,0,,INN16514
1,2,147,2018,7,22,Offline,84.58,0,,INN16515
1,2,94,2018,10,7,Online,118.8,1,,INN16516
1,5,124,2018,3,15,Offline,48.33,0,,INN16517
0,2,377,2018,10,14,Offline,115.0,1,,INN16518
1,5,150,2018,6,14,Online,121.83,0,,INN16519
2,3,64,2018,3,12,Offline,46.4,0,,INN16520
2,1,93,2018,10,15,Offline,115.0,1,,INN16521
2,3,71,2018,4,23,Online,84.15,0,,INN16522
2,0,386,2018,10,23,Offline,115.0,1,,INN16523
0,2,74,2017,9,18,Offline,101.5,0,,INN16524
0,2,2,2018,2,26,Offline,72.1,0,,INN16525
0,1,1,2018,3,2,Online,0.0,0,,INN16526
2,5,14,2018,8,8,Offline,116.0,1,,INN16527
0,2,70,2018,6,3,Offline,100.0,0,,INN16528
0,1,0,2017,8,22,Online,174.0,0,,INN16529
2,3,2,2017,11,1,Online,90.09,0,,INN16530
1,3,42,2017,9,21,Online,85.5,0,,INN16531
1,3,43,2018,3,14,Online,81.9,0,,INN16532
1,1,43,2018,4,30,Online,125.53,0,,INN16533
2,4,116,2018,10,15,Online,190.8,1,,INN16534
1,2,280,2018,9,19,Offline,110.0,1,,INN16535
0,2,2,2018,1,15,Online,87.3,0,,INN16536
0,2,5,2018,4,21,Online,131.0,1,,INN16537
0,3,61,2018,12,8,Online,93.6,0,,INN16538
0,3,37,2018,10,13,Offline,95.0,0,,INN16539
0,1,207,2018,10,4,Online,98.1,1,,INN16540
1,2,66,2017,10,9,Offline,75.0,1,,INN16541
2,4,130,2018,8,11,Online,114.3,0,,INN16542
0,3,151,2018,1,19,Offline,71.0,0,,INN16543
0,3,183,2018,9,8,Offline,110.0,1,,INN16544
1,2,75,2018,4,11,Online,85.5,1,,INN16545
1,5,94,2018,3,28,Offline,110.75,0,,INN16546
0,2,9,2018,3,16,Online,109.0,0,,INN16547
0,3,103,2018,5,4,Offline,80.0,0,,INN16548
2,1,131,2018,10,15,Online,132.3,1,,INN16549
1,0,21,2018,5,16,Online,157.0,1,,INN16550
0,3,19,2017,10,6,Offline,80.0,0,,INN16551
0,2,33,2018,9,28,Complementary,65.0,0,,INN16552
1,1,247,2018,6,6,Offline,115.0,1,,INN16553
1,1,1,2017,10,10,Offline,12.0,0,,INN16554
1,4,336,2018,9,21,Offline,78.0,0,,INN16555
0,1,92,2018,4,28,Online,105.3,0,,INN16556
0,5,213,2018,8,2,Online,108.95,1,,INN16557
2,4,160,2018,11,13,Online,76.27,1,,INN16558
0,3,121,2018,5,26,Offline,80.75,0,,INN16559
0,3,38,2018,6,30,Online,117.9,0,,INN16560
0,1,1,2018,2,26,Online,127.0,0,,INN16561
0,4,270,2018,4,20,Offline,70.0,0,,INN16562
1,3,4,2018,9,15,Online,108.99,0,,INN16563
1,2,230,2018,9,2,Online,96.3,0,,INN16564
0,1,28,2017,12,17,Online,87.0,0,,INN16565
2,0,228,2018,5,22,Online,106.2,1,,INN16566
1,3,49,2018,10,10,Online,158.4,0,,INN16567
1,1,60,2017,9,21,Online,0.0,0,,INN16568
1,1,3,2018,4,23,Online,102.8,0,,INN16569
0,1,3,2018,9,2,Online,129.0,0,,INN16570
0,2,79,2018,5,24,Online,116.1,0,,INN16571
0,1,23,2017,10,15,Corporate,65.0,0,,INN16572
2,2,32,2018,2,19,Online,86.15,0,,INN16573
1,2,0,2018,7,8,Online,144.67,0,,INN16574
0,2,6,2018,2,5,Online,108.0,0,,INN16575
0,1,2,2018,6,30,Offline,75.0,0,,INN16576
0,2,317,2018,9,15,Offline,120.0,1,,INN16577
1,2,64,2018,7,18,Online,81.08,0,,INN16578
0,2,66,2018,2,11,Offline,58.0,0,,INN16579
1,3,322,2018,5,19,Offline,80.0,1,,INN16580
2,5,95,2018,4,23,Offline,87.04,0,,INN16581
1,1,22,2018,3,21,Online,129.0,1,,INN16582
