hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,0,11,2015,9,38,13,1,0,Online,BRA,87.4,Jeffery.D86@mail.com
City Hotel,1,14,2015,9,38,14,1,2,Online,PRT,100.87,Smith_Chad@yahoo.com
City Hotel,0,8,2015,9,38,15,0,1,Corporate,PRT,65.0,MichaelHernandez@protonmail.com
City Hotel,1,155,2015,9,38,16,2,4,Offline,PRT,126.48,Rebecca_Martin@mail.com
City Hotel,0,29,2015,9,38,17,2,5,Offline,DEU,59.29,Jessica.Garcia@aol.com
City Hotel,0,34,2015,9,39,23,0,3,Offline,ESP,224.67,Patrick.Guerra@mail.com
City Hotel,1,88,2015,9,39,26,2,2,Groups,PRT,170.0,Francis.Jordan@verizon.com
City Hotel,0,164,2015,10,40,2,0,1,Offline,PRT,100.0,THunter@gmail.com
City Hotel,0,34,2015,10,41,6,0,2,Online,CMR,66.53,Teresa.Cooper@aol.com
City Hotel,1,180,2015,10,42,16,0,1,Offline,PRT,70.0,SEstes@zoho.com
City Hotel,0,102,2015,10,42,16,0,2,Offline,PRT,87.0,Karen.P@gmail.com
City Hotel,1,100,2015,10,44,31,1,1,Groups,PRT,62.0,Lisa_S@yahoo.com
City Hotel,0,140,2015,11,47,18,0,3,Groups,PRT,65.0,Freeman_Heidi@gmail.com
City Hotel,1,98,2015,11,48,23,1,2,Groups,PRT,84.0,David_Warren@att.com
City Hotel,1,10,2015,12,52,23,0,4,Online,ITA,87.0,Matthews_Andrew81@att.com
City Hotel,0,144,2015,12,53,29,0,3,Online,DEU,72.25,Howard.Amanda70@gmail.com
City Hotel,1,5,2016,1,2,7,0,1,Online,ESP,75.0,Thompson.Mark@mail.com
City Hotel,0,33,2016,1,3,12,0,4,Online,DEU,55.59,Karen.Hammond76@yandex.com
City Hotel,0,10,2016,1,4,17,2,5,Online,NLD,78.5,Berry_Roy@verizon.com
City Hotel,0,30,2016,1,6,31,2,0,Online,GBR,79.6,James_N@protonmail.com
City Hotel,1,43,2016,2,6,5,1,2,Online,BEL,69.53,Wesley_H@outlook.com
City Hotel,1,44,2016,2,8,17,0,3,Offline,PRT,75.0,Richard_L@comcast.net
City Hotel,1,17,2016,2,9,22,1,0,Online,PRT,85.0,James_Stuart74@zoho.com
City Hotel,1,3,2016,2,9,25,0,1,Corporate,PRT,80.0,Lisa.Ward@comcast.net
City Hotel,1,116,2016,2,10,28,2,1,Offline,PRT,61.0,Cassandra_Le@zoho.com
City Hotel,1,52,2016,3,10,3,0,3,Online,GBR,78.3,Kemp.George63@aol.com
City Hotel,1,39,2016,3,11,6,2,3,Online,ITA,116.1,Tyler_Duran48@gmail.com
City Hotel,1,15,2016,3,11,12,2,1,Online,BEL,103.0,Hannah_Lozano@gmail.com
City Hotel,1,94,2016,3,12,19,2,2,Online,ITA,73.95,Jason.Robbins39@verizon.com
City Hotel,0,99,2016,3,13,24,0,3,Online,HRV,85.5,Zachary.B51@yandex.com
City Hotel,1,12,2016,3,14,30,1,4,Online,GBR,140.0,Brian.B18@protonmail.com
City Hotel,1,20,2016,4,14,2,0,1,Online,ESP,221.0,Thomas_Jamie@protonmail.com
City Hotel,1,86,2016,4,15,6,0,4,Online,DEU,84.58,Carly.G@yandex.com
City Hotel,1,85,2016,4,15,7,0,3,Online,ITA,162.3,Vicki_York19@aol.com
City Hotel,1,30,2016,4,16,14,0,2,Online,CHE,157.5,JPowell@att.com
City Hotel,0,101,2016,4,16,14,1,3,Online,CHE,77.78,JohnMoore@xfinity.com
City Hotel,1,41,2016,4,17,21,0,3,Online,PRT,191.58,Paul.L@xfinity.com
City Hotel,1,142,2016,4,17,22,2,3,Groups,POL,89.0,MAguirre94@verizon.com
City Hotel,1,15,2016,5,19,6,0,1,Online,BEL,221.0,John.Rodriguez@comcast.net
City Hotel,1,273,2016,5,20,13,1,2,Offline,PRT,95.0,MicheleDVM@hotmail.com
City Hotel,1,286,2016,5,21,17,0,1,Groups,PRT,65.0,JuliaWood@comcast.net
City Hotel,1,316,2016,5,21,19,0,2,Groups,PRT,62.0,Gibson.Rodney82@comcast.net
City Hotel,1,28,2016,5,21,20,0,2,Online,ESP,156.0,Jodi_Y@att.com
City Hotel,1,29,2016,5,21,20,2,3,Online,USA,132.72,Kari.Leonard50@gmail.com
City Hotel,1,158,2016,5,22,24,0,2,Groups,PRT,130.0,Mcdonald_Joseph@protonmail.com
City Hotel,1,102,2016,6,24,5,1,0,Groups,PRT,65.0,Todd.Fuller@att.com
City Hotel,1,337,2016,6,24,9,0,2,Groups,PRT,62.0,Michelle.C@verizon.com
City Hotel,1,71,2016,6,25,14,0,3,Offline,PRT,120.0,Perry_Amy@hotmail.com
City Hotel,1,71,2016,6,25,14,0,3,Offline,PRT,120.0,Mercado.Earl@verizon.com
City Hotel,1,290,2016,6,25,17,1,2,Offline,PRT,72.0,Peter.M@aol.com
City Hotel,1,163,2016,6,26,25,1,1,Groups,PRT,96.0,Alicia_G@gmail.com
City Hotel,1,144,2016,6,27,29,1,4,Online,ITA,80.75,Donald_Webster@att.com
City Hotel,1,75,2016,7,27,2,1,1,Online,GBR,150.3,Wilkerson_Samantha@mail.com
City Hotel,1,27,2016,7,28,6,0,2,Direct,FIN,226.95,Joseph.Gallagher@protonmail.com
City Hotel,0,194,2016,7,29,10,2,2,Online,PRT,81.82,ElijahPope@mail.com
City Hotel,0,187,2016,7,29,11,2,5,Online,SWE,134.45,Anthony.C@outlook.com
City Hotel,1,193,2016,7,29,13,2,7,Online,DEU,90.95,Gene_H@aol.com
City Hotel,1,386,2016,7,31,28,0,2,Groups,PRT,62.0,Horton_Tracy@yahoo.com
City Hotel,1,44,2016,8,32,1,1,3,Direct,IRL,118.15,Allen_Sean@aol.com
City Hotel,0,217,2016,8,33,7,2,4,Online,BEL,80.75,Angela.A@yahoo.com
City Hotel,1,124,2016,8,33,8,1,4,Online,FRA,114.3,Joseph_Wilkerson@comcast.net
City Hotel,1,177,2016,8,33,12,1,2,Online,ESP,127.8,Debra.F@xfinity.com
City Hotel,1,188,2016,8,33,13,1,1,Online,ISR,105.3,SPerkins@outlook.com
City Hotel,1,13,2016,8,35,23,0,2,Online,GBR,129.0,Natalie_W81@hotmail.com
City Hotel,1,198,2016,9,37,9,1,2,Groups,PRT,120.0,Atkins_Rita31@yahoo.com
City Hotel,1,433,2016,9,38,15,0,2,Groups,PRT,62.0,Yvonne.M@verizon.com
City Hotel,1,440,2016,9,39,22,0,2,Groups,PRT,62.0,Trevor_W@verizon.com
City Hotel,1,418,2016,9,40,26,1,2,Offline,PRT,75.0,Ronald_Stein75@hotmail.com
City Hotel,1,418,2016,9,40,26,1,2,Offline,PRT,75.0,BrianCook@hotmail.com
City Hotel,1,39,2016,9,40,27,0,4,Online,CHN,128.99,ChristinaBenjamin@yandex.com
City Hotel,1,267,2016,9,40,30,1,2,Offline,PRT,95.0,Deborah.M@hotmail.com
City Hotel,0,281,2016,10,41,3,1,3,Online,DEU,168.3,Eric.M@outlook.com
City Hotel,1,238,2016,10,41,4,2,5,Online,BEL,132.6,Carrie_Jones@hotmail.com
City Hotel,1,89,2016,10,41,8,2,2,Offline,PRT,80.75,EBurke@att.com
City Hotel,1,233,2016,10,42,14,1,2,Offline,PRT,90.0,AmySmall@yandex.com
City Hotel,1,82,2016,10,43,21,2,4,Online,TUN,123.0,JColon@protonmail.com
City Hotel,1,1,2016,10,44,25,0,1,Online,BRA,120.0,Jeffrey.H@yahoo.com
City Hotel,1,43,2016,10,44,27,0,3,Offline,PRT,85.5,Rachel_L58@verizon.com
City Hotel,1,189,2016,10,44,28,1,2,Online,AUT,109.8,Lopez.Steven24@yahoo.com
City Hotel,1,247,2016,10,44,28,1,2,Groups,PRT,110.0,AndreaPhD@zoho.com
City Hotel,1,0,2016,10,44,29,0,1,Direct,PRT,150.0,Davidson_Justin@xfinity.com
City Hotel,1,38,2016,11,45,2,0,4,Online,PRT,77.23,TheodoreOchoa89@xfinity.com
City Hotel,1,305,2016,11,45,4,1,2,Offline,PRT,89.0,SRobertson88@yandex.com
City Hotel,1,11,2016,11,45,5,0,1,Online,GBR,130.0,Amber.Miller@aol.com
City Hotel,1,26,2016,11,47,16,0,3,Corporate,PRT,77.0,Lori.Rogers46@gmail.com
City Hotel,1,70,2016,11,48,21,1,1,Online,PRT,114.0,Mccormick.William70@comcast.net
City Hotel,1,308,2016,11,48,25,0,2,Offline,PRT,52.0,VictorGreen@mail.com
City Hotel,1,315,2016,12,49,2,0,2,Offline,PRT,52.0,JenniferFrazier@protonmail.com
City Hotel,1,300,2015,8,33,13,0,2,Groups,PRT,62.8,SBarr@yahoo.com
City Hotel,1,321,2015,9,36,3,0,2,Groups,PRT,62.8,Cochran.Teresa@att.com
City Hotel,1,272,2015,7,29,16,0,2,Groups,PRT,62.0,Andrews.Willie50@mail.com
City Hotel,1,262,2015,7,28,6,1,1,Groups,PRT,62.0,Ryan.N57@hotmail.com
City Hotel,1,374,2015,10,44,26,1,1,Groups,PRT,62.0,Stephen_Morris97@hotmail.com
City Hotel,1,329,2015,9,37,11,2,3,Offline,PRT,90.0,Webb_Tara@att.com
City Hotel,1,276,2015,7,30,20,1,1,Groups,PRT,62.0,Rose.J15@att.com
City Hotel,1,313,2015,8,35,26,0,2,Groups,PRT,62.0,Jordan_Teresa@verizon.com
City Hotel,1,323,2015,9,36,5,1,1,Groups,PRT,62.0,LindaStephenson79@gmail.com
City Hotel,1,334,2015,9,38,16,0,2,Groups,PRT,60.0,Michael.M@xfinity.com
City Hotel,1,312,2015,8,35,25,0,4,Groups,PRT,62.0,MJohnson@xfinity.com
Resort Hotel,0,57,2015,7,29,15,0,2,Groups,PRT,107.0,Ethan_Dodson51@gmail.com
Resort Hotel,0,12,2015,7,30,25,1,1,Online,ESP,153.0,Tara_Turner61@outlook.com
Resort Hotel,0,11,2015,8,35,24,1,4,Direct,PRT,199.4,TerriCoffey@aol.com
Resort Hotel,1,2,2015,8,35,26,0,1,Corporate,PRT,137.7,Donald.C@aol.com
Resort Hotel,1,108,2015,8,35,27,2,5,Online,PRT,8.0,Rachel.Choi@verizon.com
Resort Hotel,0,68,2015,9,36,2,2,5,Direct,PRT,150.71,HeatherSmith30@mail.com
Resort Hotel,1,142,2015,9,37,6,2,5,Direct,PRT,103.85,Jensen_Carrie@verizon.com
Resort Hotel,0,3,2015,9,37,11,0,1,Corporate,GBR,134.0,Whitney_Angela@xfinity.com
Resort Hotel,0,2,2015,9,40,30,0,3,Offline,FRA,58.5,Tiffany.Russell40@outlook.com
Resort Hotel,0,2,2015,9,40,30,0,3,Offline,FRA,58.5,Collins_Alexander57@verizon.com
Resort Hotel,0,25,2015,10,40,3,2,2,Online,OMN,59.29,GPerez@xfinity.com
Resort Hotel,0,123,2015,10,41,6,2,5,Online,GBR,43.3,Peter.W@aol.com
Resort Hotel,0,158,2015,10,41,7,2,5,Offline,GBR,55.43,David.Briggs74@gmail.com
Resort Hotel,0,0,2015,10,43,20,0,1,Direct,ESP,56.0,BJohns@att.com
Resort Hotel,1,145,2015,10,43,21,1,4,Online,PRT,66.0,CrystalHarris@hotmail.com
Resort Hotel,1,13,2015,11,46,8,2,0,Online,PRT,79.0,CassandraLong96@mail.com
Resort Hotel,0,0,2015,11,46,10,0,2,Online,PRT,58.0,Ashley_Gonzales@yahoo.com
Resort Hotel,0,40,2015,11,48,24,0,3,Online,ESP,41.4,Jackson_Brad@yandex.com
Resort Hotel,1,93,2015,12,51,19,0,1,Groups,PRT,80.0,AngelaDonovan@xfinity.com
Resort Hotel,1,113,2016,1,1,2,0,1,Groups,PRT,72.0,DPierce@comcast.net
Resort Hotel,1,72,2016,2,6,6,2,1,Groups,PRT,73.33,CWilliams@mail.com
Resort Hotel,1,162,2016,3,10,4,6,15,Groups,PRT,82.0,Ryan.J@gmail.com
Resort Hotel,1,32,2016,3,11,9,2,4,Online,PRT,40.8,Marcus.Obrien@mail.com
Resort Hotel,1,85,2016,3,12,14,3,5,Online,PRT,59.4,Marc.D@yahoo.com
Resort Hotel,1,19,2016,3,13,20,2,2,Offline,PRT,29.0,Waller.Jonathan45@outlook.com
Resort Hotel,1,13,2016,4,18,29,0,2,Online,BRA,80.0,AngelMyers92@gmail.com
Resort Hotel,1,2,2016,5,19,6,0,1,Direct,PRT,70.0,Kaitlyn_Rodriguez@yahoo.com
Resort Hotel,1,46,2016,5,22,22,1,0,Online,BRA,113.0,Larry_R@yandex.com
Resort Hotel,0,223,2016,5,22,24,1,5,Groups,GBR,66.0,Troy.T13@outlook.com
Resort Hotel,0,223,2016,5,22,24,1,5,Groups,GBR,69.0,SPeterson@att.com
Resort Hotel,1,71,2016,5,23,30,2,5,Online,GBR,116.43,Wayne.R@hotmail.com
Resort Hotel,1,20,2016,6,23,3,0,2,Online,ARG,169.0,Madden.Robert@comcast.net
Resort Hotel,1,81,2016,6,23,3,2,3,Online,IRL,116.0,Jones_Laurie@xfinity.com
Resort Hotel,1,174,2016,6,27,27,3,5,Online,PRT,76.5,Ronald_M@yandex.com
Resort Hotel,0,272,2016,7,28,8,2,5,Online,PRT,142.5,Alyssa.K64@mail.com
Resort Hotel,0,303,2016,7,28,9,4,10,Online,IRL,85.05,Christopher.Acevedo@comcast.net
Resort Hotel,1,165,2016,7,29,16,4,10,Offline,PRT,116.1,James.Harrison@att.com
Resort Hotel,1,131,2016,7,31,25,1,2,Online,PRT,288.0,LDickerson@protonmail.com
Resort Hotel,1,177,2016,8,32,5,2,4,Online,PRT,298.0,Potts_Adrian28@verizon.com
Resort Hotel,1,81,2016,8,35,26,2,5,Online,BLR,206.71,Tammy.Day43@protonmail.com
Resort Hotel,0,383,2016,10,41,6,0,3,Groups,GBR,54.0,HeatherCunningham@comcast.net
Resort Hotel,1,201,2016,11,45,5,2,1,Groups,PRT,30.0,MTrevino74@protonmail.com
Resort Hotel,1,84,2016,11,47,18,0,2,Online,PRT,37.8,Patel.Denise@gmail.com
Resort Hotel,1,18,2016,11,48,21,1,3,Offline,PRT,32.0,Shane_Silva@xfinity.com
Resort Hotel,1,183,2016,12,49,3,2,1,Groups,PRT,72.0,Kylie.Clark46@mail.com
Resort Hotel,1,70,2016,12,53,30,0,2,Online,PRT,250.0,Dominique.H@outlook.com
Resort Hotel,1,315,2016,12,53,30,0,2,Offline,PRT,54.0,Rachel_Washington@zoho.com
Resort Hotel,1,156,2016,12,53,30,1,2,Direct,PRT,173.1,Donna_W@protonmail.com
Resort Hotel,0,7,2016,9,38,13,0,2,Corporate,PRT,66.0,Kemp_Harold@zoho.com
Resort Hotel,1,265,2015,9,39,24,1,3,Groups,BEL,89.2,Fowler.Joshua@hotmail.com
Resort Hotel,1,244,2015,9,36,3,0,3,Offline,PRT,36.0,Cory_S@comcast.net
Resort Hotel,1,244,2015,9,36,3,0,3,Offline,PRT,36.0,Walker.Stacy@mail.com
Resort Hotel,1,253,2015,9,37,12,2,5,Offline,PRT,58.95,Stephanie_Kelly54@zoho.com
Resort Hotel,0,262,2015,9,39,21,1,3,Groups,BEL,65.5,Montgomery_Craig68@xfinity.com
Resort Hotel,0,2,2015,8,32,5,0,1,Corporate,PRT,211.0,Timothy_H@gmail.com
Resort Hotel,0,35,2015,9,38,18,0,1,Online,ITA,114.0,Victor_W@yahoo.com
Resort Hotel,0,206,2015,9,38,13,2,5,Offline,GBR,72.68,David.Stewart@xfinity.com
Resort Hotel,0,92,2015,9,38,13,2,5,Online,IRL,99.0,Delacruz.Rebecca95@xfinity.com
Resort Hotel,0,286,2015,10,42,14,2,4,Groups,GBR,44.5,Jacob.Johnson@yandex.com
Resort Hotel,0,287,2015,10,42,15,0,3,Groups,GBR,44.5,Whitney.H34@att.com
Resort Hotel,0,5,2015,10,44,27,1,5,Online,NLD,39.99,Miss_H@hotmail.com
Resort Hotel,0,0,2015,11,48,25,0,1,Direct,PRT,38.0,Scott.S97@comcast.net
Resort Hotel,0,5,2015,11,48,22,2,3,Offline,GBR,41.3,Cynthia_B@hotmail.com
Resort Hotel,0,5,2015,12,49,5,1,1,Offline,ESP,67.4,JoseJones61@yandex.com
Resort Hotel,0,2,2015,12,50,9,0,1,Offline,ESP,26.0,AHall@yahoo.com
Resort Hotel,0,5,2015,12,50,6,2,4,Offline,ESP,71.0,SheriJimenez@zoho.com
Resort Hotel,0,37,2015,12,53,27,1,0,Online,ESP,52.0,KBrown11@yahoo.com
Resort Hotel,0,61,2016,1,2,5,0,4,Offline,IRL,45.0,JessicaFranco@aol.com
Resort Hotel,0,6,2016,2,7,7,2,0,Online,PRT,123.0,Stephanie.Smith54@mail.com
Resort Hotel,0,0,2016,2,8,17,0,1,Online,PRT,40.0,Luis.Carlson64@verizon.com
Resort Hotel,0,3,2016,2,8,20,2,1,Online,PRT,48.0,Joshua_Reyes@verizon.com
Resort Hotel,0,18,2016,2,9,27,2,1,Offline,PRT,99.0,Daniel_W61@verizon.com
Resort Hotel,0,0,2016,3,10,1,0,1,Online,PRT,43.0,Chelsea.W@protonmail.com
Resort Hotel,0,7,2016,2,10,29,1,2,Online,NLD,66.0,Gill_Samantha@yandex.com
Resort Hotel,0,33,2016,3,10,1,0,5,Groups,DEU,81.0,Woods_Barbara@att.com
Resort Hotel,0,0,2016,3,10,5,0,1,Direct,PRT,100.0,Eric.B@comcast.net
Resort Hotel,0,0,2016,3,11,9,0,1,Direct,PRT,56.0,Emily.P@att.com
Resort Hotel,0,46,2016,3,11,11,0,1,Offline,PRT,25.0,Morrow.Brittany@gmail.com
Resort Hotel,0,49,2016,3,12,15,0,5,Offline,PRT,50.0,ChristinaHarrington@hotmail.com
Resort Hotel,0,10,2016,3,13,25,2,2,Online,ROU,110.0,Kristen_Lawson@yahoo.com
Resort Hotel,0,169,2016,3,14,31,1,3,Groups,GBR,66.0,Benjamin_Lamb@mail.com
Resort Hotel,0,80,2016,4,15,7,0,3,Groups,ESP,68.0,GregoryMendoza@outlook.com
Resort Hotel,0,0,2016,12,52,22,0,1,Direct,PRT,30.0,Lawrence.Michael@verizon.com
Resort Hotel,0,43,2016,4,18,26,0,4,Online,PRT,78.0,Samuel.G57@yandex.com
Resort Hotel,0,108,2016,5,19,2,3,6,Offline,GBR,44.07,Dougherty_Sarah@outlook.com
Resort Hotel,0,0,2016,6,23,4,0,1,Online,FRA,133.0,DavidWarren@hotmail.com
Resort Hotel,0,105,2016,6,23,2,2,5,Offline,GBR,77.85,JStevens66@aol.com
Resort Hotel,0,80,2016,6,24,5,2,3,Online,GBR,118.4,ShaneEdwards@yandex.com
Resort Hotel,0,0,2016,6,25,16,0,1,Online,PRT,96.0,Aaron.Farmer@hotmail.com
Resort Hotel,0,7,2016,6,25,18,0,1,Direct,CN,143.1,Aimee_Blankenship@outlook.com
Resort Hotel,0,157,2016,6,26,23,2,5,Offline,GBR,81.85,Barron.Melinda@gmail.com
Resort Hotel,0,198,2016,6,25,18,4,10,Offline,DEU,81.51,David_Garcia@outlook.com
Resort Hotel,0,177,2016,7,28,9,2,6,Offline,PRT,142.2,Mr..DVM72@yandex.com
Resort Hotel,0,12,2016,7,29,11,2,5,Online,IRL,206.36,Shannon_Henderson@gmail.com
Resort Hotel,0,0,2016,7,30,21,0,1,Online,DEU,149.0,Kristina_Williams@xfinity.com
Resort Hotel,0,147,2016,7,30,18,2,5,Offline,PRT,159.5,JJuarez@outlook.com
Resort Hotel,0,74,2016,7,30,23,2,5,Direct,PRT,232.0,Vazquez.Sierra@gmail.com
Resort Hotel,0,160,2016,7,31,28,2,3,Offline,CN,129.2,Elliott_Amy@verizon.com
Resort Hotel,0,3,2016,8,33,7,1,0,Online,ESP,177.0,Leonard.Jonathan@yahoo.com
Resort Hotel,0,67,2016,8,33,11,4,9,Direct,FRA,221.62,Phillips_Robert91@outlook.com
Resort Hotel,0,152,2016,9,40,26,2,5,Groups,GBR,48.5,BrandonCaldwell@comcast.net
Resort Hotel,0,542,2016,9,40,26,2,5,Groups,GBR,70.0,Rivas.Heather@yahoo.com
Resort Hotel,0,183,2016,10,40,1,2,5,Online,GBR,69.0,Saunders.Luis@aol.com
Resort Hotel,0,18,2016,10,42,11,0,1,Direct,GBR,59.5,Ethan_B@gmail.com
Resort Hotel,0,47,2016,10,43,18,0,1,Groups,RUS,72.0,AndreaSalazar@xfinity.com
Resort Hotel,0,2,2016,10,44,23,2,2,Online,SWE,4.5,Abigail.B@hotmail.com
Resort Hotel,0,17,2016,10,44,27,0,3,Online,ESP,122.67,Clifford_R36@protonmail.com
Resort Hotel,0,2,2016,10,45,31,1,1,Direct,IRL,62.5,Michael.Arnold36@comcast.net
Resort Hotel,0,0,2016,11,47,15,0,1,Online,PRT,52.0,Stacey.H@gmail.com
Resort Hotel,0,21,2016,11,49,28,1,1,Groups,POL,45.0,Larry.M@outlook.com
Resort Hotel,0,1,2016,12,50,4,1,0,Online,DEU,48.0,Rangel_Heather@outlook.com
Resort Hotel,0,4,2016,12,50,10,0,1,Online,PRT,65.0,Stacy.Johnson29@att.com
Resort Hotel,0,4,2016,12,51,17,0,1,Online,PRT,35.11,Diaz_Dennis88@yahoo.com
Resort Hotel,0,102,2016,12,52,23,1,2,Online,FRA,55.33,Christian_F@zoho.com
Resort Hotel,0,196,2016,12,53,30,1,2,Groups,PRT,100.25,Michael_Hunt16@protonmail.com
City Hotel,0,1,2015,8,32,6,2,3,Direct,DEU,67.0,BrandonHoward@att.com
City Hotel,0,8,2015,8,33,13,0,3,Online,ESP,99.0,AshleyBaldwin@mail.com
City Hotel,1,39,2015,8,33,14,0,2,Offline,PRT,101.5,Zachary_A@mail.com
City Hotel,0,16,2015,8,33,15,1,1,Offline,ITA,104.0,Powell.Earl@att.com
City Hotel,1,138,2015,8,34,22,2,1,Offline,ITA,94.5,Jesse.B@outlook.com
City Hotel,0,53,2015,8,35,24,1,1,Groups,ESP,62.0,AlyssaHansen@comcast.net
City Hotel,1,55,2015,8,35,26,0,2,Groups,PRT,62.0,Katie_Brown@gmail.com
City Hotel,1,12,2015,8,36,30,1,0,Direct,PRT,79.0,Patricia_L@protonmail.com
City Hotel,1,104,2015,8,36,30,2,1,Groups,ESP,90.0,Kathryn_L88@hotmail.com
City Hotel,0,5,2015,9,36,3,0,2,Online,ESP,124.5,Tammy_Harris89@yandex.com
City Hotel,1,106,2015,9,36,4,0,2,Online,PRT,89.25,Thomas_Charles@mail.com
City Hotel,0,3,2015,9,36,5,2,2,Groups,ESP,62.0,Trevor_J@mail.com
City Hotel,0,15,2015,9,37,9,0,4,Online,PRT,116.75,Phillip_M32@zoho.com
City Hotel,1,168,2015,9,37,11,0,2,Groups,PRT,60.0,Jose.Sanford@xfinity.com
City Hotel,0,68,2015,9,37,12,2,2,Groups,PRT,62.0,Grimes_Harold@comcast.net
City Hotel,0,28,2015,9,38,15,0,3,Online,DEU,84.0,StevenHarrison18@comcast.net
City Hotel,0,14,2015,9,38,17,0,2,Offline,PRT,0.0,Woods_Kayla@yandex.com
City Hotel,1,27,2015,9,38,18,0,2,Online,PRT,124.0,Sherry.P@yahoo.com
City Hotel,1,74,2015,9,38,18,0,2,Offline,PRT,101.5,Shawn.Gutierrez@gmail.com
City Hotel,0,86,2015,9,39,24,0,2,Offline,PRT,105.0,Scott_Mitchell@protonmail.com
City Hotel,0,85,2015,9,40,30,0,3,Offline,DEU,125.0,JohnnyDaniels90@gmail.com
City Hotel,1,89,2015,10,40,3,2,2,Groups,PRT,62.0,Howard.Julia@zoho.com
City Hotel,0,61,2015,10,41,4,2,0,Offline,FRA,91.0,Shea.Christine88@comcast.net
City Hotel,0,40,2015,10,41,5,1,1,Offline,PRT,98.0,Angela_Wilson@gmail.com
City Hotel,1,97,2015,10,41,5,1,3,Groups,PRT,140.0,SShort@hotmail.com
City Hotel,0,34,2015,10,42,12,1,1,Online,FRA,103.5,Kenneth_K87@mail.com
City Hotel,0,62,2015,10,42,16,0,2,Online,GBR,78.54,JWeeks@hotmail.com
City Hotel,1,80,2015,11,45,2,1,1,Groups,PRT,111.0,Melissa_W@comcast.net
City Hotel,0,140,2015,11,47,18,0,3,Groups,PRT,75.0,SEllison@hotmail.com
City Hotel,0,140,2015,11,47,18,0,3,Groups,PRT,65.0,PaulHutchinson@zoho.com
City Hotel,0,98,2015,11,48,23,1,2,Groups,PRT,70.0,Mrs..W@yahoo.com
City Hotel,1,124,2015,12,51,17,0,3,Online,PRT,72.25,Christian.Steven@yandex.com
City Hotel,1,140,2015,12,53,29,0,5,Offline,PRT,70.0,HJones28@yandex.com
City Hotel,0,11,2016,1,4,17,2,0,Online,USA,98.0,Molly.Miller@zoho.com
City Hotel,1,31,2016,2,6,5,0,2,Online,ESP,67.5,James.G89@att.com
City Hotel,1,21,2016,2,7,13,1,1,Online,ITA,91.0,Randall.W@protonmail.com
City Hotel,0,43,2016,2,8,18,0,3,Online,NLD,96.3,Jack.G@protonmail.com
City Hotel,1,38,2016,2,8,20,2,3,Online,PRT,69.44,Brandon_Brown@hotmail.com
City Hotel,1,0,2016,2,9,25,0,2,Online,PRT,91.0,Melissa.G@yandex.com
City Hotel,1,4,2016,2,9,25,4,11,Online,AGO,110.53,Stuart_David@mail.com
City Hotel,1,116,2016,2,10,28,2,1,Offline,PRT,61.0,Mrs..Vance@att.com
City Hotel,1,61,2016,2,10,29,1,2,Online,DEU,78.9,EdwardMoon@xfinity.com
City Hotel,1,10,2016,3,11,7,1,2,Online,ITA,79.0,Emily_C@att.com
City Hotel,1,31,2016,3,11,12,2,2,Online,FRA,95.4,Toni_R@verizon.com
City Hotel,1,10,2016,3,12,13,1,0,Online,BRA,97.0,Howell_Vanessa94@comcast.net
City Hotel,1,47,2016,3,12,18,0,2,Online,GBR,112.5,Murphy.Taylor35@hotmail.com
City Hotel,1,44,2016,3,12,18,2,3,Online,ESP,212.42,Daniel_MD@verizon.com
City Hotel,0,75,2016,3,13,21,1,1,Online,USA,78.0,AnnaGonzales@mail.com
City Hotel,1,251,2016,3,13,22,0,3,Groups,PRT,90.0,Johnson_Laura@zoho.com
City Hotel,1,161,2016,3,13,25,1,2,Offline,PRT,130.0,David_C@comcast.net
City Hotel,1,173,2016,3,14,31,0,3,Online,PRT,100.8,LindaEspinoza@xfinity.com
City Hotel,1,65,2016,4,14,1,0,2,Online,PRT,90.9,Phillip_G52@xfinity.com
City Hotel,1,288,2016,4,17,21,0,2,Groups,PRT,62.0,Warren_Kenneth@att.com
City Hotel,1,142,2016,4,17,22,2,3,Groups,POL,103.0,Jason.J@yahoo.com
City Hotel,1,37,2016,4,18,27,0,4,Online,LVA,148.95,RichardBullock@gmail.com
City Hotel,1,117,2016,4,18,27,1,4,Online,ROU,82.45,LauraMorris@protonmail.com
City Hotel,1,302,2016,5,19,5,0,2,Groups,PRT,62.0,Brent.M@aol.com
City Hotel,0,127,2016,5,20,9,1,2,Online,DEU,105.3,Nicholas.B@xfinity.com
City Hotel,1,322,2016,5,21,19,1,3,Offline,PRT,80.0,Frank.Hill@att.com
City Hotel,1,89,2016,5,23,29,2,1,Online,FRA,116.1,Trevor_M@mail.com
City Hotel,1,330,2016,6,23,2,0,2,Groups,PRT,62.0,Mark.Jefferson@hotmail.com
City Hotel,1,133,2016,6,23,2,1,3,Online,IRL,104.76,Curtis_H@mail.com
City Hotel,1,220,2016,6,23,4,2,1,Groups,PRT,65.0,Jason.G29@aol.com
City Hotel,1,27,2016,6,24,9,0,1,Offline,PRT,120.0,Johnson_Jordan@verizon.com
City Hotel,1,45,2016,6,25,17,2,2,Direct,PRT,6.0,Clark_Dominique@zoho.com
City Hotel,1,121,2016,6,26,24,1,2,Offline,PRT,90.0,JeffreyKelly@yandex.com
